"","complnum","date","code1","offense_desc1","code2","offense_desc2","crimesuccess","crimelevel","jurisdic","loc_desc","premise_type","park","Latitude","Longitude","Lat_Lon","compl_year","compl_month","compl_day"
"1705",941782695,"07/13/2017",109,"GRAND LARCENY",416,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","BAR/NIGHT CLUB",NA,40.763522976,-73.987070815,"(40.763522976, -73.987070815)","2017","12","07"
"1706",518103273,"07/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.734028633,-74.000005056,"(40.734028633, -74.000005056)","2017","12","07"
"1707",210003976,"07/12/2017",343,"OTHER OFFENSES RELATED TO THEF",478,"THEFT OF SERVICES, UNCLASSIFIE","ATTEMPTED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.865876364,-73.927663555,"(40.865876364, -73.927663555)","2017","12","07"
"1708",327326541,"07/12/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.738145605,-74.006031281,"(40.738145605, -74.006031281)","2017","12","07"
"1709",277825705,"07/12/2017",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"HIGHWAY/PARKWAY",NA,40.81957709,-73.934289421,"(40.81957709, -73.934289421)","2017","12","07"
"1710",402990335,"07/12/2017",352,"CRIMINAL TRESPASS",203,"TRESPASS 3, CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.725332748,-73.972672183,"(40.725332748, -73.972672183)","2017","12","07"
"1711",975145703,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","SHOE",NA,40.810476043,-73.951880151,"(40.810476043, -73.951880151)","2017","12","07"
"1712",518821342,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","SHOE",NA,40.810476043,-73.951880151,"(40.810476043, -73.951880151)","2017","12","07"
"1713",471695873,"07/12/2017",105,"ROBBERY",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.818504014,-73.93950386,"(40.818504014, -73.93950386)","2017","12","07"
"1714",577525240,"07/12/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.710074708,-74.009765589,"(40.710074708, -74.009765589)","2017","12","07"
"1715",337845463,"07/12/2017",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.70436036,-74.006111176,"(40.70436036, -74.006111176)","2017","12","07"
"1716",407065042,"07/12/2017",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.70436036,-74.006111176,"(40.70436036, -74.006111176)","2017","12","07"
"1717",407401329,"07/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.72022197,-74.011094654,"(40.72022197, -74.011094654)","2017","12","07"
"1718",275883574,"07/12/2017",340,"FRAUDS",707,"IMPERSONATION 2, PUBLIC SERVAN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","OTHER",NA,40.828672713,-73.943989719,"(40.828672713, -73.943989719)","2017","12","07"
"1719",957590971,"07/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.824342983,-73.953376824,"(40.824342983, -73.953376824)","2017","12","07"
"1720",588334464,"07/12/2017",355,"OFFENSES AGAINST THE PERSON",115,"RECKLESS ENDANGERMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.800552124,-73.961917573,"(40.800552124, -73.961917573)","2017","12","07"
"1721",112707153,"07/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.744151173,-73.974367839,"(40.744151173, -73.974367839)","2017","12","07"
"1722",463069348,"07/12/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.733537296,-73.997540609,"(40.733537296, -73.997540609)","2017","12","07"
"1723",470005745,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","FOOD SUPERMARKET",NA,40.802336853,-73.949357635,"(40.802336853, -73.949357635)","2017","12","07"
"1724",177231783,"07/12/2017",341,"PETIT LARCENY",313,"LARCENY,PETIT BY FALSE PROMISE","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.752530799,-73.99322319,"(40.752530799, -73.99322319)","2017","12","07"
"1725",253600237,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2017","12","07"
"1726",105567521,"07/12/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.733604533,-73.981988957,"(40.733604533, -73.981988957)","2017","12","07"
"1727",840155727,"07/12/2017",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.752387917,-73.973274664,"(40.752387917, -73.973274664)","2017","12","07"
"1728",563891411,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BOOK/CARD",NA,40.736868993,-73.989706546,"(40.736868993, -73.989706546)","2017","12","07"
"1729",909365350,"07/12/2017",359,"OFFENSES AGAINST PUBLIC ADMINI",748,"CONTEMPT,CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.795129507,-73.96496887,"(40.795129507, -73.96496887)","2017","12","07"
"1730",515066847,"07/12/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.771504594,-73.986293046,"(40.771504594, -73.986293046)","2017","12","07"
"1731",991950143,"07/12/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.842838501,-73.939217894,"(40.842838501, -73.939217894)","2017","12","07"
"1732",198491466,"07/12/2017",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","OTHER",NA,40.838115219,-73.939912473,"(40.838115219, -73.939912473)","2017","12","07"
"1733",984587390,"07/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","FRONT OF","DEPARTMENT STORE",NA,40.797481848,-73.938898134,"(40.797481848, -73.938898134)","2017","12","07"
"1734",792849309,"07/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.760336849,-73.993106885,"(40.760336849, -73.993106885)","2017","12","07"
"1735",851248712,"07/12/2017",126,"MISCELLANEOUS PENAL LAW",760,"BRIBERY,PUBLIC ADMINISTRATION","COMPLETED","FELONY","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.760962623,-73.992651992,"(40.760962623, -73.992651992)","2017","12","07"
"1736",790212989,"07/12/2017",126,"MISCELLANEOUS PENAL LAW",117,"RECKLESS ENDANGERMENT 1","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.744458279,-73.973028833,"(40.744458279, -73.973028833)","2017","12","07"
"1737",460514121,"07/12/2017",126,"MISCELLANEOUS PENAL LAW",708,"IMPERSONATION 1, POLICE OFFICE","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND",NA,40.73241152,-74.01019824,"(40.73241152, -74.01019824)","2017","12","07"
"1738",299605703,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.746028438,-73.992393794,"(40.746028438, -73.992393794)","2017","12","07"
"1739",594148066,"07/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","PORT AUTHORITY","INSIDE","BUS TERMINAL",NA,40.756266207,-73.990501248,"(40.756266207, -73.990501248)","2017","12","07"
"1740",771573568,"07/12/2017",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND",NA,40.73241152,-74.01019824,"(40.73241152, -74.01019824)","2017","12","07"
"1741",318384585,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.756916248,-73.98596397,"(40.756916248, -73.98596397)","2017","12","07"
"1742",986700609,"07/12/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.799118632,-73.968556923,"(40.799118632, -73.968556923)","2017","12","07"
"1743",236809017,"07/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","FAST FOOD",NA,40.789989944,-73.946882433,"(40.789989944, -73.946882433)","2017","12","07"
"1744",658693446,"07/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.716514555,-73.975893551,"(40.716514555, -73.975893551)","2017","12","07"
"1745",256502931,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.759926328,-73.96778129,"(40.759926328, -73.96778129)","2017","12","07"
"1746",294786404,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.867363156,-73.922162716,"(40.867363156, -73.922162716)","2017","12","07"
"1747",407243395,"07/12/2017",109,"GRAND LARCENY",418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.752797126,-73.994883445,"(40.752797126, -73.994883445)","2017","12","07"
"1748",652811281,"07/12/2017",109,"GRAND LARCENY",410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2017","12","07"
"1749",942527241,"07/12/2017",341,"PETIT LARCENY",321,"LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.790564417,-73.972919873,"(40.790564417, -73.972919873)","2017","12","07"
"1750",984137571,"07/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","RESIDENCE - APT. HOUSE",NA,40.725566545,-73.99887941,"(40.725566545, -73.99887941)","2017","12","07"
"1751",638127101,"07/12/2017",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","N.Y. POLICE DEPT","INSIDE","CHURCH",NA,40.75745183,-73.972662616,"(40.75745183, -73.972662616)","2017","12","07"
"1752",520564565,"07/12/2017",358,"OFFENSES INVOLVING FRAUD",705,"FORGERY,ETC.-MISD.","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.719404551,-74.001884563,"(40.719404551, -74.001884563)","2017","12","07"
"1753",189727419,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.75619167,-73.986256492,"(40.75619167, -73.986256492)","2017","12","07"
"1754",706006818,"07/12/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",661,"LEWDNESS,PUBLIC","COMPLETED","MISDEMEANOR","PORT AUTHORITY","INSIDE","BUS TERMINAL",NA,40.756266207,-73.990501248,"(40.756266207, -73.990501248)","2017","12","07"
"1755",372196180,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.779168082,-73.954784146,"(40.779168082, -73.954784146)","2017","12","07"
"1756",874536857,"07/12/2017",109,"GRAND LARCENY",418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"STREET",NA,40.724885918,-73.975165356,"(40.724885918, -73.975165356)","2017","12","07"
"1757",346454182,"07/12/2017",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"HIGHWAY/PARKWAY",NA,40.760227708,-73.957627018,"(40.760227708, -73.957627018)","2017","12","07"
"1758",475253223,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","GROCERY/BODEGA",NA,40.786500727,-73.945466039,"(40.786500727, -73.945466039)","2017","12","07"
"1759",658747826,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","CHAIN STORE",NA,40.712803176,-74.007446595,"(40.712803176, -74.007446595)","2017","12","07"
"1760",660132874,"07/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STORE UNCLASSIFIED",NA,40.719492196,-73.99315079,"(40.719492196, -73.99315079)","2017","12","07"
"1761",103170729,"07/12/2017",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.718564066,-73.988201454,"(40.718564066, -73.988201454)","2017","12","07"
"1762",165933277,"07/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.797871505,-73.944120375,"(40.797871505, -73.944120375)","2017","12","07"
"1763",778668810,"07/12/2017",109,"GRAND LARCENY",439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND","TOMPKINS SQUARE PARK",40.726874047,-73.979909013,"(40.726874047, -73.979909013)","2017","12","07"
"1764",554406660,"07/12/2017",126,"MISCELLANEOUS PENAL LAW",117,"RECKLESS ENDANGERMENT 1","COMPLETED","FELONY","N.Y. HOUSING POLICE","REAR OF","RESIDENCE - PUBLIC HOUSING",NA,40.744639755,-74.004541406,"(40.744639755, -74.004541406)","2017","12","07"
"1765",158308484,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.795581553,-73.932297815,"(40.795581553, -73.932297815)","2017","12","07"
"1766",148831349,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.714608901,-74.011440014,"(40.714608901, -74.011440014)","2017","12","07"
"1767",794867014,"07/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.7883365,-73.939079866,"(40.7883365, -73.939079866)","2017","12","07"
"1768",860632840,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CLOTHING/BOUTIQUE",NA,40.794515091,-73.966323533,"(40.794515091, -73.966323533)","2017","12","07"
"1769",553278286,"07/12/2017",232,"POSSESSION OF STOLEN PROPERTY",490,"STOLEN PROPERTY 3,POSSESSION","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","CLOTHING/BOUTIQUE",NA,40.796956235,-73.970244611,"(40.796956235, -73.970244611)","2017","12","07"
"1770",607476724,"07/12/2017",233,"SEX CRIMES",175,"SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,NA,NA,NA,"2017","12","07"
"1771",953574373,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.795040766,-73.971643157,"(40.795040766, -73.971643157)","2017","12","07"
"1772",429421281,"07/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND",NA,40.825438196,-73.936307055,"(40.825438196, -73.936307055)","2017","12","07"
"1773",101496637,"07/12/2017",352,"CRIMINAL TRESPASS",205,"TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","INSIDE","RESIDENCE - PUBLIC HOUSING",NA,40.743470455,-74.005393004,"(40.743470455, -74.005393004)","2017","12","07"
"1774",164564693,"07/12/2017",117,"DANGEROUS DRUGS",501,"CONTROLLED SUBSTANCE,POSSESS.","COMPLETED","FELONY","N.Y. POLICE DEPT","REAR OF","PARK/PLAYGROUND",NA,40.868189116,-73.93045588,"(40.868189116, -73.93045588)","2017","12","07"
"1775",201644548,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.810476043,-73.951880151,"(40.810476043, -73.951880151)","2017","12","07"
"1776",446515140,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.810476043,-73.951880151,"(40.810476043, -73.951880151)","2017","12","07"
"1777",408938825,"07/12/2017",341,"PETIT LARCENY",339,"LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"PARK/PLAYGROUND","CENTRAL PARK",40.781602803,-73.962856404,"(40.781602803, -73.962856404)","2017","12","07"
"1778",653495893,"07/12/2017",118,"DANGEROUS WEAPONS",793,"WEAPONS POSSESSION 3","COMPLETED","FELONY","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.789486555,-73.950573584,"(40.789486555, -73.950573584)","2017","12","07"
"1779",393387070,"07/12/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","COMMERCIAL BUILDING",NA,40.76881859,-73.965354557,"(40.76881859, -73.965354557)","2017","12","07"
"1780",146417559,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","VIDEO STORE",NA,40.795581553,-73.932297815,"(40.795581553, -73.932297815)","2017","12","07"
"1781",202743204,"07/12/2017",351,"CRIMINAL MISCHIEF & RELATED OF",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.800561814,-73.958197308,"(40.800561814, -73.958197308)","2017","12","07"
"1782",555260405,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.735120728,-73.991456867,"(40.735120728, -73.991456867)","2017","12","07"
"1783",254834664,"07/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","BUS (NYC TRANSIT)",NA,40.732828332,-73.986062857,"(40.732828332, -73.986062857)","2017","12","07"
"1784",524747085,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.76795511,-73.982362342,"(40.76795511, -73.982362342)","2017","12","07"
"1785",861975831,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.750430768,-73.989282176,"(40.750430768, -73.989282176)","2017","12","07"
"1786",742975907,"07/12/2017",109,"GRAND LARCENY",411,"LARCENY,GRAND FROM EATERY, UNATTENDED","COMPLETED","FELONY","N.Y. POLICE DEPT","INSIDE","RESTAURANT/DINER",NA,40.760105841,-73.987703177,"(40.760105841, -73.987703177)","2017","12","07"
"1787",343057527,"07/12/2017",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","OTHER",NA,40.851753713,-73.934929965,"(40.851753713, -73.934929965)","2017","12","07"
"1788",920215421,"07/12/2017",351,"CRIMINAL MISCHIEF & RELATED OF",271,"TAMPERING 3,2, CRIMINAL","COMPLETED","MISDEMEANOR","N.Y. TRANSIT POLICE",NA,"TRANSIT - NYC SUBWAY",NA,40.714060101,-73.990200647,"(40.714060101, -73.990200647)","2017","12","07"
"1789",860893319,"07/12/2017",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.75031041,-74.004476828,"(40.75031041, -74.004476828)","2017","12","07"
"1790",882746485,"07/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. HOUSING POLICE","FRONT OF","RESIDENCE - PUBLIC HOUSING",NA,40.818063875,-73.955415259,"(40.818063875, -73.955415259)","2017","12","07"
"1791",891346989,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DEPARTMENT STORE",NA,40.774237779,-73.982100724,"(40.774237779, -73.982100724)","2017","12","07"
"1792",131185439,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.7587596,-73.97868295,"(40.7587596, -73.97868295)","2017","12","07"
"1793",447697335,"07/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","REAR OF","PARK/PLAYGROUND",NA,40.742273842,-74.002549219,"(40.742273842, -74.002549219)","2017","12","07"
"1794",463161233,"07/12/2017",361,"OFF. AGNST PUB ORD SENSBLTY &",661,"LEWDNESS,PUBLIC","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.810438012,-73.952837473,"(40.810438012, -73.952837473)","2017","12","07"
"1795",149832761,"07/12/2017",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT",NA,"STREET",NA,40.8050722,-73.941166819,"(40.8050722, -73.941166819)","2017","12","07"
"1796",480077936,"07/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","FRONT OF","STREET",NA,40.845052646,-73.937654487,"(40.845052646, -73.937654487)","2017","12","07"
"1797",378590225,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","DRUG STORE",NA,40.794515091,-73.966323533,"(40.794515091, -73.966323533)","2017","12","07"
"1798",788737554,"07/12/2017",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","CHAIN STORE",NA,40.756978196,-73.978340613,"(40.756978196, -73.978340613)","2017","12","07"
"1799",917643468,"07/12/2017",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","INSIDE","BANK",NA,40.778357615,-73.952863804,"(40.778357615, -73.952863804)","2017","12","07"
"1800",297163648,"07/12/2017",235,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","N.Y. POLICE DEPT","OPPOSITE OF","STREET",NA,40.833946525,-73.946551017,"(40.833946525, -73.946551017)","2017","12","07"
